終結日期,性別,裁判結果代碼,有期年月(月份顯示),被告罪名
100,1,3,2,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
100,2,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,3,2,違反家庭暴力防治法
100,2,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
103,1,3,5,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
104,1,3,2,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,2,4,,違反家庭暴力防治法
102,2,3,2,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,3,3,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
103,1,3,5,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
101,1,3,2,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
102,1,3,4,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
101,1,3,2,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
100,1,3,2,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
103,1,3,2,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
103,1,3,3,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
101,1,3,4,違反家庭暴力防治法
101,1,3,5,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
101,1,3,2,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
100,1,3,2,違反家庭暴力防治法
102,1,3,2,違反家庭暴力防治法
102,1,3,5,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
101,1,3,2,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
103,1,3,4,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
102,1,3,4,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,1,3,2,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
100,1,3,4,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
102,1,3,4,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
100,1,3,3,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
100,1,3,3,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
103,1,3,4,違反家庭暴力防治法
101,1,3,5,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
101,2,4,,違反家庭暴力防治法
103,2,4,,違反家庭暴力防治法
103,2,4,,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
102,1,3,2,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,3,3,違反家庭暴力防治法
101,2,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,5,,違反家庭暴力防治法
104,1,3,4,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
101,1,3,2,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,2,4,,違反家庭暴力防治法
101,2,4,,違反家庭暴力防治法
101,2,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
103,1,3,2,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,1,3,2,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
102,1,3,5,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
100,1,3,4,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,3,4,違反家庭暴力防治法
100,1,3,2,違反家庭暴力防治法
101,1,3,2,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
100,1,3,2,違反家庭暴力防治法
100,1,3,4,違反家庭暴力防治法
103,1,3,3,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,1,3,2,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
102,2,3,3,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
104,2,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
101,1,5,,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
100,2,4,,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
103,2,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
101,1,3,4,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
101,1,3,2,違反家庭暴力防治法
101,1,3,5,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
100,1,3,4,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
102,1,3,2,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,2,4,,違反家庭暴力防治法
104,2,4,,違反家庭暴力防治法
104,2,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
101,1,3,2,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
101,1,3,4,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,3,2,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
103,2,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
101,1,3,5,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
101,2,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
100,1,3,2,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
100,1,3,3,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
102,1,3,5,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,1,3,4,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
100,1,3,3,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
103,1,3,3,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
102,1,5,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
103,1,3,3,違反家庭暴力防治法
104,1,3,2,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
104,1,3,2,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
102,1,3,4,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,1,3,2,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,3,2,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,1,3,2,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
103,1,3,2,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,3,4,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
101,1,3,5,違反家庭暴力防治法
101,2,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
103,1,3,2,違反家庭暴力防治法
102,1,3,5,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
101,1,3,2,違反家庭暴力防治法
103,1,5,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
100,1,3,3,違反家庭暴力防治法
100,1,3,4,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
102,1,3,5,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
102,1,3,2,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
103,1,3,3,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
100,1,3,4,違反家庭暴力防治法
100,1,3,4,違反家庭暴力防治法
102,1,3,4,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
100,1,3,2,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,3,2,違反家庭暴力防治法
101,1,3,2,違反家庭暴力防治法
103,1,3,2,違反家庭暴力防治法
101,1,3,6,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
103,1,3,5,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
104,1,5,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,5,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
101,1,3,2,違反家庭暴力防治法
103,1,3,2,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
101,1,3,2,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
103,1,3,2,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
100,1,3,2,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
100,1,3,4,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,3,6,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
103,1,3,4,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,3,2,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
100,1,3,3,違反家庭暴力防治法
101,1,3,4,違反家庭暴力防治法
101,1,3,5,違反家庭暴力防治法
103,1,3,3,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
101,1,5,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
103,1,3,2,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
101,1,3,5,違反家庭暴力防治法
101,1,3,6,違反家庭暴力防治法
103,1,3,4,違反家庭暴力防治法
101,1,3,4,違反家庭暴力防治法
101,1,3,5,違反家庭暴力防治法
100,1,3,3,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
104,1,3,4,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
104,2,4,,違反家庭暴力防治法
103,1,3,3,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
101,1,5,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
103,1,3,4,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
101,1,5,,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
102,2,3,2,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,3,3,違反家庭暴力防治法
100,2,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
101,1,3,4,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,3,3,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,3,2,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
100,1,3,3,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
101,2,3,3,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
103,1,3,3,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
103,2,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
104,1,5,,違反家庭暴力防治法
102,2,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
101,2,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
104,1,3,4,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
102,1,3,2,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
104,1,3,5,違反家庭暴力防治法
100,1,3,3,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
102,1,3,2,違反家庭暴力防治法
102,1,3,3,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
100,1,3,3,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,3,3,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
100,1,3,5,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
103,2,4,,違反家庭暴力防治法
103,2,4,,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
103,1,3,3,違反家庭暴力防治法
104,1,3,2,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,1,3,2,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
100,1,3,4,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
102,1,3,5,違反家庭暴力防治法
100,1,3,2,違反家庭暴力防治法
101,1,3,2,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,1,3,4,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
102,1,3,2,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,3,4,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,2,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
101,1,3,4,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
100,1,3,4,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
102,1,3,4,違反家庭暴力防治法
103,2,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
100,1,3,4,違反家庭暴力防治法
100,1,3,4,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
101,1,3,4,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
101,1,3,2,違反家庭暴力防治法
104,1,3,3,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,1,3,4,違反家庭暴力防治法
101,1,3,2,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,3,3,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
101,1,3,4,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,2,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
102,1,3,2,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
102,1,3,2,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
100,1,3,3,違反家庭暴力防治法
101,1,3,2,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
101,1,3,2,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,5,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,2,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
101,1,3,3,違反家庭暴力防治法
101,1,4,,違反家庭暴力防治法
103,1,4,,違反家庭暴力防治法
102,1,4,,違反家庭暴力防治法
103,1,3,2,違反家庭暴力防治法
104,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
100,1,4,,違反家庭暴力防治法
